stage,file,line,helper,args,context
09,140128940_stage_09_gameplay_update_candidate.c,340,stage_spawn_dispatch_candidate,"0x36,0x15e,0xffffffec,DAT_140e9fd1c % 0xc9 + 300",if ((uVar3 < 0xdc) && (uVar3 == ((int)uVar3 / 0x14) * 0x14)) {
09,140128940_stage_09_gameplay_update_candidate.c,365,stage_spawn_dispatch_candidate,"0xb,400,DAT_140e9fd1c % 0x259 + 0x3c,0xffffffec","else if ((DAT_140e418cc == 0) && (uVar5 = uVar3 - 0x23f0, uVar5 < 2000)) { | if (((int)uVar3 < 0x27c4) && (uVar5 == ((int)uVar5 / 0x18) * 0x18)) {"
09,140128940_stage_09_gameplay_update_candidate.c,376,stage_spawn_dispatch_candidate,"0xd,400,0xffffffec,DAT_140e9fd1c % 0x12d + 0x96",if ((uVar3 < 0xf0) && (uVar3 == ((int)uVar3 / 10) * 10)) {
09,140128940_stage_09_gameplay_update_candidate.c,387,stage_spawn_dispatch_candidate,"0xd,400,0x2e4,DAT_140e9fd1c % 0x12d + 0x96",if ((uVar3 < 0xeb) && (uVar3 == ((int)uVar3 / 10) * 10)) {
09,140128940_stage_09_gameplay_update_candidate.c,391,stage_spawn_dispatch_candidate,"0x39,7000,0x262,0xffffffb0",if ((int)uVar7 == 0x2968) {
09,140128940_stage_09_gameplay_update_candidate.c,407,stage_spawn_dispatch_candidate,"0xb,300,DAT_140e9fd1c % 0xf1 + 0x50,0xffffffec",if (uVar3 == 0) {
09,140128940_stage_09_gameplay_update_candidate.c,412,stage_spawn_dispatch_candidate,"0x3a,7000,0xffffffb0,200",if ((int)uVar7 == 0x29cc) {
09,140128940_stage_09_gameplay_update_candidate.c,416,stage_spawn_dispatch_candidate,"0x39,7000,0x6e,0xffffffb0",if ((int)uVar7 == 0x29cc) { | if ((int)uVar7 == 0x2a30) {
09,140128940_stage_09_gameplay_update_candidate.c,432,stage_spawn_dispatch_candidate,"0xb,300,DAT_140e9fd1c % 0xf1 + 400,0xffffffec",if (uVar3 == 0) {
09,140128940_stage_09_gameplay_update_candidate.c,437,stage_spawn_dispatch_candidate,"0x3a,7000,800,200",if ((int)uVar7 == 0x2a94) {
09,140128940_stage_09_gameplay_update_candidate.c,442,stage_spawn_dispatch_candidate,"0x76,12000,0xe6,0x348,uVar10,uVar12",if ((int)uVar7 == 0x2a94) { | if ((int)uVar7 == 0x2bf2) {
09,140128940_stage_09_gameplay_update_candidate.c,446,stage_spawn_dispatch_candidate,"0x76,12000,0x1ea,0x348,uVar10",if ((int)uVar7 == 0x2bf2) { | if ((int)uVar7 == 0x2c1a) {
09,140128940_stage_09_gameplay_update_candidate.c,457,stage_spawn_dispatch_candidate,"0x44,0xfa,DAT_140e9fd1c % 0x259 + 0x3c,0xffffffec",if ((uVar3 < 0xb4) && (uVar3 == ((int)uVar3 / 5) * 5)) {
09,140128940_stage_09_gameplay_update_candidate.c,483,stage_spawn_dispatch_candidate,"0xb,300,DAT_140e9fd1c % 0x1f5 + 0x6e,0xffffffec","if ((DAT_140e418cc == 0) && (uVar5 = uVar3 - 12000, uVar5 < 0x6a4)) { | if (((int)uVar3 < 0x3340) && (uVar5 == ((int)uVar5 / 0x12) * 0x12)) {"
09,140128940_stage_09_gameplay_update_candidate.c,495,stage_spawn_dispatch_candidate,"0x19,500,DAT_140e9fd1c % 0x1f5 + 0x6e,0xffffffec",if ((uVar3 < 0x460) && (uVar3 == ((int)uVar3 / 0x18) * 0x18)) {
09,140128940_stage_09_gameplay_update_candidate.c,507,stage_spawn_dispatch_candidate,"0x9b,5000,DAT_140e9fd1c % 0x65 + 0x1cc, ((uVar3 ^ DAT_140e9fd18 >> 0xb) >> 8 ^ uVar3 ^ DAT_140e9fd18) % 0x65 + 0x96",if ((uVar3 < 300) && (uVar3 == ((int)uVar3 / 100) * 100)) {
09,140128940_stage_09_gameplay_update_candidate.c,521,stage_spawn_dispatch_candidate,"0x45,400,DAT_140e9fd1c % 0x1e1 + 0x78,0xffffffec","if (((uVar3 < 0x168) && (iVar4 = (int)uVar3 % 0x96, iVar4 < 0x3c)) &&"
09,140128940_stage_09_gameplay_update_candidate.c,527,stage_spawn_dispatch_candidate,"0x1b,0x1130,0x168,0,uVar11,uVar12",if ((int)uVar7 == 0x3584) {
09,140128940_stage_09_gameplay_update_candidate.c,531,stage_spawn_dispatch_candidate,"0x1b,0x1130,0x1fe,0,uVar11",if ((int)uVar7 == 0x3584) { | if ((int)uVar7 == 0x35b6) {
09,140128940_stage_09_gameplay_update_candidate.c,535,stage_spawn_dispatch_candidate,"0x1b,0x1130,0xd2,0",if ((int)uVar7 == 0x35b6) { | if ((int)uVar7 == 0x35e8) {
09,140128940_stage_09_gameplay_update_candidate.c,559,stage_spawn_dispatch_candidate,"0x1a,400,DAT_140e9fd1c % 0x231 + 0x50,0xffffffec","if ((DAT_140e418cc != 0) || (uVar5 = uVar3 - 0x3714, 1999 < uVar5)) goto LAB_14012ad20; | if (((int)uVar3 < 0x3bc4) && (uVar5 == ((int)uVar5 / 0x13) * 0x13)) {"
09,140128940_stage_09_gameplay_update_candidate.c,570,stage_spawn_dispatch_candidate,"0x25,600,DAT_140e9fd1c % 0x1f5 + 0x6e,0xffffffec",if ((uVar3 < 0x4b0) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
09,140128940_stage_09_gameplay_update_candidate.c,582,stage_spawn_dispatch_candidate,"0xa1,5000,DAT_140e9fd1c % 0x65 + 0xa0, ((DAT_140e9fd18 >> 0xb ^ uVar3) >> 8 ^ DAT_140e9fd18 ^ uVar3) % 0x65 + 0x96",if ((uVar3 < 400) && (uVar3 == ((int)uVar3 / 100) * 100)) {
09,140128940_stage_09_gameplay_update_candidate.c,590,stage_spawn_dispatch_candidate,"0x44,0xfa,iVar4,0xffffffec",if ((int)uVar7 == 0x3e1c) {
09,140128940_stage_09_gameplay_update_candidate.c,596,stage_spawn_dispatch_candidate,"0xf,5000,0xffffff88,0x96",if ((int)uVar7 != 0x3e44) goto LAB_14012ad20;
09,140128940_stage_09_gameplay_update_candidate.c,597,stage_spawn_dispatch_candidate,"0xf,5000,0x348,0x96",if ((int)uVar7 != 0x3e44) goto LAB_14012ad20;
09,140128940_stage_09_gameplay_update_candidate.c,603,stage_spawn_dispatch_candidate,"0xa4,50000,0xffffff9c,0xb4,uVar11,uVar12",if ((int)uVar7 != 0x3e44) goto LAB_14012ad20; | if (uVar3 == 0x3ee4) {
09,140128940_stage_09_gameplay_update_candidate.c,622,stage_spawn_dispatch_candidate,"0x9e,5000,0x1cc,0xfa,uVar11",if (uVar3 == 0x42cc) {
09,140128940_stage_09_gameplay_update_candidate.c,626,stage_spawn_dispatch_candidate,"0x9e,5000,0x104,0xb4",if (uVar3 == 0x42cc) { | if (uVar3 == 0x42fe) {
09,140128940_stage_09_gameplay_update_candidate.c,631,stage_spawn_dispatch_candidate,"8,5000,0x1cc,0,uVar11",if (uVar3 == 0x42fe) { | if (uVar3 == 0x4394) {
09,140128940_stage_09_gameplay_update_candidate.c,24,stage_intro_banner_event_candidate,"DAT_140e445c0 + (DAT_1407c7798 + 9) * 10,DAT_140e445c0,DAT_140e418c8,0x32,0xe6,0",
10,14012b260_stage_10_gameplay_update_candidate.c,82,stage_spawn_dispatch_candidate,"0xfa,300,0x1e0,0xffffffec",if ((uVar3 < 0x78) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,87,stage_spawn_dispatch_candidate,"0xfa,300,0xf0,0xffffffec",if ((uVar3 < 0x78) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x72) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,99,stage_spawn_dispatch_candidate,"0xfc,800,iVar5 * 10,0xffffffec",if ((uVar3 < 100) && (uVar3 == ((int)uVar3 / 0xd) * 0xd)) { | if (iVar5 < 0x32) {
10,14012b260_stage_10_gameplay_update_candidate.c,104,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,0x96",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,109,stage_spawn_dispatch_candidate,"0xfa,300,0xffffffec,0xf0",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,114,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,0x140",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,125,stage_spawn_dispatch_candidate,"0xfb,400,DAT_140e9fd1c % 0x231 + 0x50,0",if ((uVar3 < 0x78) && (uVar3 == ((int)uVar3 / 10) * 10)) {
10,14012b260_stage_10_gameplay_update_candidate.c,129,stage_spawn_dispatch_candidate,"6,5000,0x1cc,0",if ((int)uVar4 == 0x44c) {
10,14012b260_stage_10_gameplay_update_candidate.c,140,stage_spawn_dispatch_candidate,"0xfc,800,DAT_140e9fd1c % 0x1f5 + 0x6e,0xffffffec",if ((uVar3 < 0x1c2) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
10,14012b260_stage_10_gameplay_update_candidate.c,145,stage_spawn_dispatch_candidate,"0xfa,300,0xb4,0xffffffec",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,150,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,200",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,155,stage_spawn_dispatch_candidate,"0xfa,300,0xffffffec,0x168",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,160,stage_spawn_dispatch_candidate,"0xfa,300,0x21c,0xffffffec",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,171,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x231 + 0x50,0",if ((uVar3 < 1000) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
10,14012b260_stage_10_gameplay_update_candidate.c,175,stage_spawn_dispatch_candidate,"0x103,4000,0x2c6,0xffffff38",if ((int)uVar4 == 0xbea) {
10,14012b260_stage_10_gameplay_update_candidate.c,179,stage_spawn_dispatch_candidate,"0x103,4000,0x35c,0xffffff6a",if ((int)uVar4 == 0xbea) { | if ((int)uVar4 == 0xc30) {
10,14012b260_stage_10_gameplay_update_candidate.c,184,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,0x96",if ((int)uVar4 == 0xc30) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,189,stage_spawn_dispatch_candidate,"0xfa,300,0xffffffec,0xf0",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,193,stage_spawn_dispatch_candidate,"0x104,4000,0xffffffd8,0xffffff38",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((int)uVar4 == 0xd7a) {
10,14012b260_stage_10_gameplay_update_candidate.c,197,stage_spawn_dispatch_candidate,"0xfe,7000,0x21c,200",if ((int)uVar4 == 0xd7a) { | if ((int)uVar4 == 0xdd4) {
10,14012b260_stage_10_gameplay_update_candidate.c,208,stage_spawn_dispatch_candidate,"0xfc,800,DAT_140e9fd1c % 0x1f5 + 0x6e,0",if ((uVar3 < 100) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
10,14012b260_stage_10_gameplay_update_candidate.c,224,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x231 + 0x50,0",if (uVar3 == 0) {
10,14012b260_stage_10_gameplay_update_candidate.c,229,stage_spawn_dispatch_candidate,"0x102,7000,0x1e0,0",if ((int)uVar4 == 0x12c0) {
10,14012b260_stage_10_gameplay_update_candidate.c,234,stage_spawn_dispatch_candidate,"0xfa,300,0x1cc,0xffffffec",if ((int)uVar4 == 0x12c0) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,245,stage_spawn_dispatch_candidate,"0xfd,1000,DAT_140e9fd1c % 0x191 + 0xd2,0",if ((uVar3 < 0x78) && (uVar3 == ((int)uVar3 / 0x14) * 0x14)) {
10,14012b260_stage_10_gameplay_update_candidate.c,256,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0xc9 + 0x6e,0",if ((uVar3 < 0x50) && (uVar3 == ((int)uVar3 / 10) * 10)) {
10,14012b260_stage_10_gameplay_update_candidate.c,260,stage_spawn_dispatch_candidate,"0x100,6000,0xb4,300",if ((int)uVar4 == 0x146e) {
10,14012b260_stage_10_gameplay_update_candidate.c,264,stage_spawn_dispatch_candidate,"0x100,6000,0x21c,200",if ((int)uVar4 == 0x146e) { | if ((int)uVar4 == 0x14c8) {
10,14012b260_stage_10_gameplay_update_candidate.c,268,stage_spawn_dispatch_candidate,"0xfd,1000,0x78,0",if ((int)uVar4 == 0x14c8) { | if ((int)uVar4 == 0x159a) {
10,14012b260_stage_10_gameplay_update_candidate.c,269,stage_spawn_dispatch_candidate,"0xfd,1000,0x10e,0",if ((int)uVar4 == 0x14c8) { | if ((int)uVar4 == 0x159a) {
10,14012b260_stage_10_gameplay_update_candidate.c,270,stage_spawn_dispatch_candidate,"0xfd,1000,0x1c2,0",if ((int)uVar4 == 0x14c8) { | if ((int)uVar4 == 0x159a) {
10,14012b260_stage_10_gameplay_update_candidate.c,271,stage_spawn_dispatch_candidate,"0xfd,1000,600,0",if ((int)uVar4 == 0x14c8) { | if ((int)uVar4 == 0x159a) {
10,14012b260_stage_10_gameplay_update_candidate.c,283,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x17d + 0x50,0",if ((uVar3 < 700) && (uVar3 == ((int)uVar3 / 0x12) * 0x12)) {
10,14012b260_stage_10_gameplay_update_candidate.c,294,stage_spawn_dispatch_candidate,"0xfc,800,DAT_140e9fd1c % 0x191 + 0xd2,0",if ((uVar3 < 700) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
10,14012b260_stage_10_gameplay_update_candidate.c,300,stage_spawn_dispatch_candidate,"0xfa,300,0x1a4,0xffffffec",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,304,stage_spawn_dispatch_candidate,"0x102,7000,0x168,0",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((int)uVar4 == 0x1a18) {
10,14012b260_stage_10_gameplay_update_candidate.c,309,stage_spawn_dispatch_candidate,"0xfa,300,300,0xffffffec",if ((int)uVar4 == 0x1a18) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,320,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x231 + 0x50,0xffffffec",if ((uVar3 < 800) && (uVar3 == ((int)uVar3 / 0x1e) * 0x1e)) {
10,14012b260_stage_10_gameplay_update_candidate.c,324,stage_spawn_dispatch_candidate,"0xfe,0x157c,0xb4,0xfa",if ((int)uVar4 == 7000) {
10,14012b260_stage_10_gameplay_update_candidate.c,328,stage_spawn_dispatch_candidate,"0xfe,0x157c,0xb4,200",if ((int)uVar4 == 7000) { | if ((int)uVar4 == 0x1bbc) {
10,14012b260_stage_10_gameplay_update_candidate.c,332,stage_spawn_dispatch_candidate,"0xfe,0x157c,0xb4,0x96",if ((int)uVar4 == 0x1bbc) { | if ((int)uVar4 == 0x1c20) {
10,14012b260_stage_10_gameplay_update_candidate.c,336,stage_spawn_dispatch_candidate,"0x102,5000,0x208,0",if ((int)uVar4 == 0x1c20) { | if ((int)uVar4 == 0x1d1a) {
10,14012b260_stage_10_gameplay_update_candidate.c,340,stage_spawn_dispatch_candidate,"0x102,5000,200,0",if ((int)uVar4 == 0x1d1a) { | if ((int)uVar4 == 0x1d7e) {
10,14012b260_stage_10_gameplay_update_candidate.c,344,stage_spawn_dispatch_candidate,"0x102,5000,0x168,0",if ((int)uVar4 == 0x1d7e) { | if ((int)uVar4 == 0x1de2) {
10,14012b260_stage_10_gameplay_update_candidate.c,356,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x17d + 0x104,0",if ((699 < uVar3) || (uVar3 != ((int)uVar3 / 0x1e) * 0x1e)) goto LAB_14012c7c3;
10,14012b260_stage_10_gameplay_update_candidate.c,368,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x17d + 0x104,0",if ((uVar3 < 700) && (uVar3 == ((int)uVar3 / 0x12) * 0x12)) {
10,14012b260_stage_10_gameplay_update_candidate.c,379,stage_spawn_dispatch_candidate,"0xfd,1000,DAT_140e9fd1c % 0x191 + 0x6e,0",if ((uVar3 < 700) && (uVar3 == ((int)uVar3 / 0x28) * 0x28)) {
10,14012b260_stage_10_gameplay_update_candidate.c,392,stage_spawn_dispatch_candidate,"0xfc,800,DAT_140e9fd1c % 0x1f5 + 0x6e,0",if ((uVar3 < 100) && (uVar3 == ((int)uVar3 / 0xf) * 0xf)) {
10,14012b260_stage_10_gameplay_update_candidate.c,396,stage_spawn_dispatch_candidate,"0x104,4000,0x3c,0xffffff9c",if ((int)uVar4 == 9000) {
10,14012b260_stage_10_gameplay_update_candidate.c,400,stage_spawn_dispatch_candidate,"0x104,4000,0xffffffa6,0xffffff6a",if ((int)uVar4 == 9000) { | if ((int)uVar4 == 0x235a) {
10,14012b260_stage_10_gameplay_update_candidate.c,404,stage_spawn_dispatch_candidate,"0x104,4000,0xffffff10,0xffffff38",if ((int)uVar4 == 0x235a) { | if ((int)uVar4 == 0x238c) {
10,14012b260_stage_10_gameplay_update_candidate.c,409,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,0x168",if ((int)uVar4 == 0x238c) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,414,stage_spawn_dispatch_candidate,"0xfa,300,0xffffffec,0xf0",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,419,stage_spawn_dispatch_candidate,"0xfa,300,0x2e4,0xa0",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,424,stage_spawn_dispatch_candidate,"0xfa,300,0xffffffec,300",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) {
10,14012b260_stage_10_gameplay_update_candidate.c,428,stage_spawn_dispatch_candidate,"0x100,6000,0xb4,0xfa",if ((uVar3 < 0x3c) && (uVar3 == ((int)uVar3 / 0xc) * 0xc)) { | if ((int)uVar4 == 0x2544) {
10,14012b260_stage_10_gameplay_update_candidate.c,432,stage_spawn_dispatch_candidate,"0x100,6000,0x21c,0x96",if ((int)uVar4 == 0x2544) { | if ((int)uVar4 == 0x26ac) {
10,14012b260_stage_10_gameplay_update_candidate.c,443,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x17d + 0x104,0",if ((uVar3 < 0x348) && (uVar3 == ((int)uVar3 / 0x1c) * 0x1c)) {
10,14012b260_stage_10_gameplay_update_candidate.c,447,stage_spawn_dispatch_candidate,"0x103,4000,0x35c,0xffffff88",if ((int)uVar4 == 0x28a0) {
10,14012b260_stage_10_gameplay_update_candidate.c,460,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x231 + 0x50,0",if ((uVar6 < 200) && (uVar6 == ((int)uVar6 / 7) * 7)) {
10,14012b260_stage_10_gameplay_update_candidate.c,472,stage_spawn_dispatch_candidate,"0xfb,300,DAT_140e9fd1c % 0x231 + 0x50,0",if ((uVar6 < 400) && (uVar6 == ((int)uVar6 / 0xf) * 0xf)) {
10,14012b260_stage_10_gameplay_update_candidate.c,476,stage_spawn_dispatch_candidate,"0x102,5000,0xf0,0",if (uVar3 == 0x2b5c) {
10,14012b260_stage_10_gameplay_update_candidate.c,480,stage_spawn_dispatch_candidate,"0x102,5000,0x1e0,0",if (uVar3 == 0x2b5c) { | if (uVar3 == 0x2c24) {
10,14012b260_stage_10_gameplay_update_candidate.c,485,stage_spawn_dispatch_candidate,"0xfc,800,0x3c,0",if (uVar3 == 0x2c24) { | if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,486,stage_spawn_dispatch_candidate,"0xfc,800,0xb4,0",if (uVar3 == 0x2c24) { | if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,487,stage_spawn_dispatch_candidate,"0xfc,800,300,0",if (uVar3 == 0x2c24) { | if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,488,stage_spawn_dispatch_candidate,"0xfc,800,0x1a4,0",if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,489,stage_spawn_dispatch_candidate,"0xfc,800,0x21c,0",if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,490,stage_spawn_dispatch_candidate,"0xfc,800,0x294,0",if (((uVar3 == 0x2cd8) || (uVar3 == 0x2d14)) || (uVar3 == 0x2d50)) {
10,14012b260_stage_10_gameplay_update_candidate.c,494,stage_spawn_dispatch_candidate,"7,5000,0x104,0",if (uVar3 == 0x2db4) {
00,14012eba0_stage_00_gameplay_update_candidate.c,188,stage_spawn_dispatch_candidate,"0,0x5dc,0xf0,0",case 8: | case 9: | if (DAT_140e418c8 == 100) {
00,14012eba0_stage_00_gameplay_update_candidate.c,189,stage_spawn_dispatch_candidate,"0,0x5dc,0x1e0,0",case 9: | if (DAT_140e418c8 == 100) {
00,14012eba0_stage_00_gameplay_update_candidate.c,192,stage_spawn_dispatch_candidate,"0,0x5dc,0xdc,0",case 9: | if (DAT_140e418c8 == 100) { | if (DAT_140e9fd0c == 2) {
00,14012eba0_stage_00_gameplay_update_candidate.c,193,stage_spawn_dispatch_candidate,"0,0x5dc,0x168,0",if (DAT_140e418c8 == 100) { | if (DAT_140e9fd0c == 2) {
00,14012eba0_stage_00_gameplay_update_candidate.c,194,stage_spawn_dispatch_candidate,"0,0x5dc,500,0",if (DAT_140e418c8 == 100) { | if (DAT_140e9fd0c == 2) {
00,14012eba0_stage_00_gameplay_update_candidate.c,198,stage_spawn_dispatch_candidate,"0,0x5dc,0x78,0",if (DAT_140e9fd0c == 2) { | if (DAT_140e9fd0c == 6) {
00,14012eba0_stage_00_gameplay_update_candidate.c,199,stage_spawn_dispatch_candidate,"0,0x5dc,0x118,0",if (DAT_140e9fd0c == 2) { | if (DAT_140e9fd0c == 6) {
00,14012eba0_stage_00_gameplay_update_candidate.c,200,stage_spawn_dispatch_candidate,"0,0x5dc,0x1b8,0",if (DAT_140e9fd0c == 6) {
00,14012eba0_stage_00_gameplay_update_candidate.c,201,stage_spawn_dispatch_candidate,"0,0x5dc,600,0",if (DAT_140e9fd0c == 6) {
00,14012eba0_stage_00_gameplay_update_candidate.c,230,stage_spawn_dispatch_candidate,"2,8000,0x168,0",case 0xd: | case 0xe: | if (DAT_140e418c8 == 100) {
00,14012eba0_stage_00_gameplay_update_candidate.c,233,stage_spawn_dispatch_candidate,"2,8000,0xb4,0",case 0xe: | if (DAT_140e418c8 == 100) { | if (DAT_140e9fd0c == 1) {
00,14012eba0_stage_00_gameplay_update_candidate.c,237,stage_spawn_dispatch_candidate,"2,8000,0x21c,0",if (DAT_140e418c8 == 100) { | if (DAT_140e9fd0c == 1) { | if (DAT_140e9fd0c == 3) {
00,14012eba0_stage_00_gameplay_update_candidate.c,241,stage_spawn_dispatch_candidate,"2,8000,0xdc,0",if (DAT_140e9fd0c == 3) { | if (DAT_140e9fd0c == 5) {
00,14012eba0_stage_00_gameplay_update_candidate.c,242,stage_spawn_dispatch_candidate,"2,8000,500,0",if (DAT_140e9fd0c == 3) { | if (DAT_140e9fd0c == 5) {
00,14012eba0_stage_00_gameplay_update_candidate.c,316,stage_spawn_dispatch_candidate,"1,3000,0x168,0",case 0x12: | case 0x13: | if (DAT_140e418c8 == 0xa0) {
00,14012eba0_stage_00_gameplay_update_candidate.c,319,stage_spawn_dispatch_candidate,"1,3000,0xb4,0",case 0x13: | if (DAT_140e418c8 == 0xa0) { | if (DAT_140e9fd0c == 1) {
00,14012eba0_stage_00_gameplay_update_candidate.c,320,stage_spawn_dispatch_candidate,"1,3000,0x21c,0",case 0x13: | if (DAT_140e418c8 == 0xa0) { | if (DAT_140e9fd0c == 1) {
00,14012eba0_stage_00_gameplay_update_candidate.c,324,stage_spawn_dispatch_candidate,"1,3000,0xa0,0",if (DAT_140e9fd0c == 1) { | if (DAT_140e9fd0c == 4) {
00,14012eba0_stage_00_gameplay_update_candidate.c,325,stage_spawn_dispatch_candidate,"1,3000,0x168,0",if (DAT_140e9fd0c == 1) { | if (DAT_140e9fd0c == 4) {
00,14012eba0_stage_00_gameplay_update_candidate.c,326,stage_spawn_dispatch_candidate,"1,3000,0x230,0",if (DAT_140e9fd0c == 1) { | if (DAT_140e9fd0c == 4) {
00,14012eba0_stage_00_gameplay_update_candidate.c,330,stage_spawn_dispatch_candidate,"3,40000,0x168,0",if (DAT_140e9fd0c == 4) { | if (DAT_140e9fd0c == 8) {
00,14012eba0_stage_00_gameplay_update_candidate.c,476,stage_spawn_dispatch_candidate,"4,10000,0x1c5,0",case 0x1b: | if (DAT_140e418c8 == 100) {
00,14012eba0_stage_00_gameplay_update_candidate.c,490,stage_spawn_dispatch_candidate,"4,10000,DAT_140e9fd1c % 0x169 + 0x78,0",if (uVar9 == 1) {
00,14012eba0_stage_00_gameplay_update_candidate.c,548,stage_spawn_dispatch_candidate,"5,99999999,0x168,0",case 0x1c: | case 0x1d: | if (DAT_140e418c8 == 0x82) {
